continent,country,OSMID,name,center_lat,center_lon,north,south,east,west
Europe,austria,35324259,Campus Getreidemarkt,48.20075882,16.36251633,48.2016234,48.1997712,16.3643205,16.3616025
Europe,austria,37081983,Johannes-Kepler-Universit?t Linz,48.33700806,14.32101519,48.3384722,48.3341221,14.3253789,14.3141104
Europe,austria,403134856,,48.23346938,16.34844572,48.2339148,48.2330946,16.3493565,16.3475326
Europe,austria,45277813,Versuchsgarten Essling,48.21052421,16.52295499,48.2121278,48.2092894,16.5239966,16.5223259
Europe,austria,454066952,Vorarlberger Landeskonservatorium,47.23470436,9.595890411,47.2355163,47.2337666,9.5970964,9.5949219
Europe,austria,55196206,,47.26291286,11.39351217,47.2632197,47.2625391,11.3940359,11.3924771
Europe,austria,56141383,Kunstuni - Reiterkaserne,47.07520062,15.45919151,47.0755723,47.0746214,15.4598954,15.4587756
Europe,austria,588777314,Katholisch-Theologische Fakult?t,47.26855173,11.39791979,47.2689844,47.2681411,11.3990318,11.3960696
Europe,austria,625320586,Pharmakologie,47.26058872,11.38827217,47.260966,47.2603611,11.3886769,11.3879847
Europe,austria,625320587,,47.2597967,11.38738982,47.2602843,47.2593044,11.3879918,11.3868885
Europe,austria,661350988,Fachhochschule Ober?sterreich - Fakult?t Technik & Angewandte Naturwissenschaften,48.16140784,14.02749137,48.1619909,48.1608838,14.0283323,14.0272221
Europe,austria,71342287,Montanuniversit?t Leoben,47.38542478,15.09348142,47.386489,47.3843906,15.0946599,15.0924875
Europe,austria,720150081,Campus Krems,48.40799542,15.58649036,48.409308,48.4068201,15.5897384,15.5840039
Europe,austria,732158195,,47.82173674,13.04056686,47.8224209,47.8212226,13.0416857,13.0395305
Europe,austria,747122287,Medizinische Universit?t Graz - Campus Modul 1,47.0807099,15.47008963,47.0817274,47.0795666,15.4713551,15.468932
Europe,austria,751115477,FH Vorarlberg,47.40591616,9.743834575,47.4063247,47.4052741,9.7449535,9.7427694
Europe,austria,762852205,FH Vorarlberg,47.40658706,9.744061556,47.4070162,47.4059905,9.745069,9.7430321
Europe,austria,82754764,Universit?t Graz - UZ Wall,47.07055332,15.45738267,47.0710028,47.0701856,15.4579328,15.4568674
Europe,austria,84532472,Institut für Verfahrenstechnik,48.26927971,14.26600521,48.2698962,48.268858,14.2667435,14.2651181
Europe,austria,98412708,Wirtschaftsuniversit?t Wien,48.2137001,16.40779368,48.2160504,48.21142,16.4117781,16.4052573
Europe,austria,99054455,CCB – Centrum für Chemie und Biomedizin,47.25998232,11.38105929,47.2607092,47.2593166,11.3820484,11.3801174
Europe,belgium,111490988,HENALLUX,50.00228671,5.716626882,50.002496,50.0019266,5.7171327,5.7161209
Europe,belgium,111976648,UGent campus Aula,51.0515732,3.723871122,51.0521668,51.0509066,3.7251198,3.7228631
Europe,belgium,113565640,HoGent/UGent campus Schoonmeersen,51.03338074,3.702973755,51.0359606,51.0303538,3.7063595,3.700317
Europe,belgium,114537842,KU Leuven Kulak,50.80602209,3.29359184,50.8085389,50.8027621,3.2971865,3.2892567
Europe,belgium,115184740,UCLouvain FUCaM Mons - HELHa,50.45230608,3.983936157,50.4545708,50.4509293,3.9888056,3.9802829
Europe,belgium,116408106,UGent campus Rommelaere,51.04565479,3.719466792,51.0460585,51.0451628,3.7205951,3.7186959
Europe,belgium,140603385,HEC Liège,50.63728238,5.562517356,50.6376316,50.6365363,5.5630374,5.5614715
Europe,belgium,145469843,VIVES - Campus Kortrijk,50.80612217,3.283781191,50.8076952,50.8036059,3.287266,3.2808825
Europe,belgium,147282451,PIVO-campus,50.8935094,4.273659211,50.8944818,50.8916748,4.2770424,4.2704763
Europe,belgium,148567834,Katholieke Hogeschool Vives,51.06884714,3.106577021,51.0693322,51.0681438,3.1078606,3.1058377
Europe,belgium,150213175,Université Libre de Bruxelles (Campus du Solbosch),50.81375327,4.381065375,50.8159248,50.8110185,4.3852177,4.3780781
Europe,belgium,169387150,UGent Het Pand,51.05266335,3.720151116,51.0532626,51.0524499,3.7206074,3.7197326
Europe,belgium,181268985,UGent campus Merelbeke,50.9981153,3.764532284,51.0006581,50.9963646,3.7682649,3.761791
Europe,belgium,18947151,Campus Drie Eiken Universiteit Antwerpen,51.16130453,4.407091697,51.1681706,51.1529962,4.4162855,4.4003704
Europe,belgium,198431101,Universiteit Gent - Campus Proefhoeve,50.97910348,3.819479463,50.9806944,50.9779976,3.8212128,3.8169474
Europe,belgium,217991612,UGent campus Proeftuin,51.02391459,3.740639479,51.024693,51.022855,3.7427439,3.7384675
Europe,belgium,225048052,HoGent Campus Aalst,50.9371605,4.033301864,50.9373461,50.9366806,4.0343385,4.0326873
Europe,belgium,22953763,Universiteit Antwerpen,51.22434003,4.411427828,51.2247463,51.2239161,4.4121316,4.4107156
Europe,belgium,22953784,,51.22096847,4.409567974,51.2213108,51.22072,4.4100415,4.4091963
Europe,belgium,22953786,Universiteit Antwerpen,51.22105275,4.411085508,51.2215613,51.2205576,4.4116583,4.4104323
Europe,belgium,230129807,,50.93372785,5.34217078,50.9341263,50.9330908,5.3429849,5.3416893
Europe,belgium,231900701,UGent campus Ledeganck,51.035441,3.723399336,51.0364893,51.0342861,3.7249462,3.7212949
Europe,belgium,238940384,Centre de Michamps,50.03902596,5.808324954,50.0418412,50.0358911,5.8125398,5.8031577
Europe,belgium,24027797,Université de Liège Gembloux Agro-Bio Tech,50.56218306,4.695204961,50.5648426,50.5608266,4.6982479,4.6927375
Europe,belgium,241104659,UGent campus Heymans,51.02522602,3.730605423,51.0267766,51.0239041,3.7324194,3.7286357
Europe,belgium,241934055,UGent campus Ardoyen,51.01147691,3.707493906,51.0140867,51.0076157,3.7112519,3.7033367
Europe,belgium,24311154,UGent campus Sterre,51.02577156,3.714313392,51.0280527,51.0220244,3.7202272,3.7093993
Europe,belgium,243667853,Haute ?cole en Hainaut - Campus Pédagogique,50.44844396,3.953343437,50.4496697,50.4474907,3.954543,3.9519211
Europe,belgium,244291690,Pavillons UCL Mons,50.45536331,3.978064031,50.4567442,50.4541367,3.9794841,3.9762005
Europe,belgium,256082681,VIVES campus Brugge,51.18714966,3.203519226,51.1882058,51.1861083,3.2052964,3.2013467
Europe,belgium,256118090,Erasmushogeschool Brussel - Campus Bloemenhof,50.84748878,4.343215589,50.8477858,50.8472815,4.3437134,4.3427402
Europe,belgium,264061316,The Leuven Institute for Ireland In Europe,50.87565706,4.696338329,50.8761913,50.8751727,4.6972221,4.694831
Europe,belgium,269152165,UGent campus Kortrijk IDC,50.8223555,3.25027628,50.8231408,50.821592,3.251018,3.2493647
Europe,belgium,29435713,Vrije Universiteit Brussel (Jette),50.88850009,4.305708723,50.8896127,50.8865028,4.3069251,4.3039953
Europe,belgium,29451706,VUB - Campus Jette,50.88537647,4.307201278,50.8904758,50.8830036,4.3107973,4.3035379
Europe,belgium,294962243,Campus Arenberg II,50.85949624,4.679973108,50.8616532,50.8559207,4.6832571,4.674186
Europe,belgium,294962244,Campus Arenberg III,50.86307745,4.676122544,50.8649992,50.8616098,4.6807413,4.6709527
Europe,belgium,294994803,Campus Arenberg I,50.8628189,4.685105203,50.8654071,50.8602232,4.6899984,4.6804439
Europe,belgium,299475628,Artesis Plantijn Hogeschool - Campus Noorderplaats,51.23047154,4.414051958,51.2307467,51.2299011,4.4149287,4.4134381
Europe,belgium,29980483,Vrije Universiteit Brussel (Etterbeek),50.82227316,4.396015757,50.8254319,50.8197832,4.4001119,4.3908441
Europe,belgium,301097454,UGent campus Heide,51.00147829,3.767727021,51.0021316,51.000753,3.7692323,3.7666079
Europe,belgium,30147960,Université libre de Bruxelles (?rasme),50.81316103,4.264386723,50.8153354,50.8114373,4.2715729,4.2597007
Europe,belgium,30334638,UCLouvain Saint-Louis - Bruxelles,50.85358247,4.361232392,50.8542629,50.8526542,4.3621552,4.3602152
Europe,belgium,30358555,Université Libre de Bruxelles (Plaine),50.81993043,4.399482838,50.8226888,50.8171846,4.4031695,4.3941882
Europe,belgium,339616477,Artesis Plantijn Hogeschool - Campus Ellermanstraat,51.23034814,4.415967886,51.2305865,51.229906,4.4167452,4.415511
Europe,belgium,346849061,VIVES - Campus Kortrijk,50.80494411,3.288573713,50.8055764,50.8043618,3.2895986,3.287429
Europe,belgium,361257235,HELHa-Ecole Normale,50.6003632,3.622974864,50.6006388,50.6000513,3.623349,3.6225949
Europe,belgium,37387293,UMONS,50.45913575,3.950332669,50.4596333,50.4587263,3.9511615,3.9494807
Europe,belgium,395485509,Hénallux,50.22806214,5.3361566,50.2287345,50.2275064,5.3372157,5.3348144
Europe,belgium,4342051,Campus Middelheim Universiteit Antwerpen,51.18463955,4.419828438,51.1855084,51.1831349,4.4218017,4.4185021
Europe,belgium,436507031,ULiège - Campus de Liège Sart Tilman,50.58461603,5.562469027,50.5871836,50.5806617,5.5732127,5.5551589
Europe,belgium,4382349,Campus Groenenborger Universiteit Antwerpen,51.17838947,4.415758772,51.1796136,51.1766902,4.4172716,4.4133993
Europe,belgium,438433283,HELHa,50.47394849,4.187193,50.4742736,50.4735621,4.1878457,4.1867101
Europe,belgium,450426438,UGent campus Tweekerken,51.04356996,3.727359417,51.0446687,51.0427195,3.7283412,3.7265858
Europe,belgium,471915145,,50.9253417,5.390915742,50.9266489,50.9244231,5.3938291,5.3873968
Europe,belgium,478029260,UCL Tournai,50.60647039,3.397065733,50.6067864,50.6058934,3.3979375,3.3963049
Europe,belgium,494684472,Institut Supérieur Industriel de Bruxelles,50.85059925,4.363912888,50.8507432,50.8504003,4.3642265,4.3635651
Europe,belgium,495714688,,51.2229841,4.4102452,51.2236805,51.2222364,4.4115193,4.408869
Europe,belgium,51921285,UGent campus Coupure,51.05361488,3.707452195,51.0542176,51.0521091,3.7092329,3.7059025
Europe,belgium,529369143,KU Leuven en VIVES campus Brugge Station,51.19396538,3.217667139,51.1946226,51.1934736,3.2186749,3.2167732
Europe,belgium,545210853,,50.80654962,3.285849418,50.8070588,50.8061083,3.286678,3.285101
Europe,belgium,548345856,Autonome Hochschule Ostbelgien,50.61786573,6.047981683,50.6182345,50.6172804,6.0488105,6.0472175
Europe,belgium,58132237,UNamur,50.46584619,4.860360763,50.4664264,50.4654129,4.8611014,4.8590604
Europe,belgium,584353907,,51.22404309,4.413013293,51.2247343,51.2236959,4.4139143,4.4124306
Europe,belgium,584355011,,51.22351137,4.412953519,51.2239613,51.2227809,4.4138385,4.4120659
Europe,belgium,584399505,,51.22190033,4.408902085,51.2223163,51.2214816,4.409348,4.4083995
Europe,belgium,584864064,,51.22030321,4.409323625,51.2207021,51.2199705,4.4098629,4.4089831
Europe,belgium,594430724,Koninklijk Conservatorium Brussel,50.83976854,4.357258214,50.8399815,50.8394206,4.3575545,4.3567373
Europe,belgium,594675108,Conservatoire royal de Bruxelles - Koninklijk Conservatorium Brussel,50.83923571,4.355737029,50.8395957,50.8384826,4.3564282,4.3550881
Europe,belgium,648260637,UGent campus Ufo,51.04613772,3.727627388,51.047517,51.0446453,3.7284771,3.7267857
Europe,belgium,668477555,UGent campus Kortrijk GKG / Howest campus Kortrijk Weide gebouw A & B,50.8244992,3.249448957,50.8255465,50.8238848,3.2511955,3.2484217
Europe,belgium,675436034,Campus Melle,51.01445597,3.786573833,51.0150936,51.0141445,3.7873888,3.7858341
Europe,belgium,687989264,Howest campus Kortrijk Weide,50.82501314,3.248798827,50.8270254,50.8238848,3.2511955,3.2464733
Europe,belgium,694962966,Zwartzustersklooster,50.87334201,4.697640558,50.87361,50.8728968,4.6980997,4.6972006
Europe,belgium,695795472,Amerikaans College,50.87329381,4.699061845,50.8735329,50.872857,4.6997917,4.6981745
Europe,belgium,704948513,Ecole communale Christian Merveille,50.65956848,4.938000522,50.6600646,50.6591036,4.9388023,4.9377701
Europe,belgium,758754359,UCLouvain Saint-Louis Brussels - Campus Tilleuls,50.83515675,4.376625661,50.8356793,50.834658,4.3778135,4.3759105
Europe,belgium,758756695,UCLouvain Saint-Louis Brussels - Campus Marie-Haps,50.83866786,4.37187879,50.8389949,50.8382971,4.3723861,4.3713442
Europe,belgium,758766457,UCLouvain Bruxelles Woluwe,50.85144092,4.452484488,50.8541695,50.8478361,4.4619986,4.4458186
Europe,belgium,776449845,Antwerp Management School,51.21440225,4.4042548,51.2146355,51.214067,4.4049447,4.4038866
Europe,belgium,77812229,Université de Liège - Arlon Campus Environnement,49.68013583,5.822186863,49.6816164,49.6789112,5.8240819,5.8205358
Europe,belgium,785569655,Campus Rochus,51.21258061,4.400194854,51.2128657,51.2123123,4.4007295,4.3992302
Europe,belgium,788175840,Artesis Plantijn Hogeschool,51.21985188,4.412119929,51.2202224,51.2194874,4.412648,4.4114647
Europe,belgium,82135858,UMONS,50.46390044,3.955941609,50.4656679,50.4624442,3.957695,3.9529978
Europe,belgium,84064442,UMONS,50.45852083,3.951390493,50.4594012,50.4578867,3.9530338,3.9502559
Europe,belgium,84064446,Université de Mons,50.4587791,3.952084493,50.45898,50.4584922,3.9529452,3.9513162
Europe,belgium,84064450,UMONS,50.45894734,3.953775795,50.4594888,50.4580951,3.9544288,3.9528008
Europe,belgium,84643928,UMONS - Campus Polytech - Site Houdain,50.45174042,3.95317977,50.4522611,50.4509524,3.9537094,3.9525693
Europe,belgium,85679989,Campus Polytech,50.44817787,3.955211045,50.4486247,50.4476195,3.955997,3.9546051
Europe,belgium,94808870,UMONS- Campus Polytech - Site ?pargne,50.44724269,3.956736567,50.4480518,50.4464446,3.958388,3.9557867
Europe,belgium,94808877,UMONS,50.45353445,3.956577922,50.4538842,50.4531129,3.9569784,3.9562869
Europe,belgium,94808913,UMons - Campus Polytech - Site Dolez,50.45147018,3.9594763,50.4523191,50.4510128,3.9606371,3.9586704
Europe,belgium,94808914,UMONS - Campus Polytech - Site Joncquois,50.44573261,3.957769058,50.4466955,50.4443027,3.9595415,3.9558437
Europe,belgium,95433353,UNamur,50.46390456,4.858076186,50.4647212,50.4630912,4.8590323,4.8566022
Europe,belgium,99078477,UNamur,50.46621267,4.85828595,50.4671265,50.4654568,4.8600813,4.8570127
South_America,brazil,104708736,UESB - Universidade Estadual do Sudoeste da Bahia,-14.88762477,-40.80034378,-14.8701076,-14.8977175,-40.7826005,-40.8070699
South_America,brazil,107507525,Feevale: Campus I,-29.67871384,-51.11353205,-29.6774316,-29.6805972,-51.1124359,-51.1148352
South_America,brazil,108238179,Centro Universitário Bennett,-22.93543123,-43.17647068,-22.9346509,-22.9361656,-43.1760628,-43.1771061
South_America,brazil,108686239,UENF,-21.76175986,-41.28893361,-21.7600768,-21.764563,-41.2830302,-41.2965011
South_America,brazil,109341846,Faculdade de Teatro da UFBA,-12.99217287,-38.52192998,-12.9918379,-12.9924905,-38.5215819,-38.5223122
South_America,brazil,110614829,Universidade Estadual de Mato Grosso do Sul,-23.0545883,-54.20333045,-23.0538023,-23.0551882,-54.2027933,-54.2038524
South_America,brazil,116744510,Unesp - Faculdade de Odontologia de Ara?atuba,-21.25077103,-50.42095043,-21.2485448,-21.2534095,-50.4178313,-50.4232455
South_America,brazil,120664489,IFET - Instituto Federal Sudeste de Minas Gerais,-21.74245709,-43.3753004,-21.7415422,-21.7434999,-43.3738424,-43.3764483
South_America,brazil,123283775,Faculdade de Direito de Franca - FACEF,-20.53709606,-47.39042629,-20.5364142,-20.5376397,-47.3899176,-47.3913846
South_America,brazil,123814369,Universidade Paulista Chácara Santo Ant?nio Campus II,-23.63220037,-46.69516778,-23.6313476,-23.6328266,-46.6944955,-46.695894
South_America,brazil,124962730,Faculdades Metropolitanas Unidas Santo Amaro,-23.59552573,-46.6726146,-23.5950342,-23.5960966,-46.6720644,-46.6731444
South_America,brazil,125450972,Museu de Arte Contempo?nea da Universidade de S?o Paulo,-23.58830326,-46.65089309,-23.5856066,-23.5899312,-46.6499723,-46.6519253
South_America,brazil,125451154,Universidade do Meio Ambiente e Cultura da Paz,-23.59420339,-46.6629809,-23.5939241,-23.5946918,-46.6625168,-46.663218
South_America,brazil,126308760,Campus do Valonguinho,-22.89772003,-43.12548465,-22.8964451,-22.8991606,-43.1242552,-43.1268296
South_America,brazil,126312683,Campus do Gragoatá,-22.89802812,-43.13265568,-22.8955346,-22.9012157,-43.1275641,-43.1359007
South_America,brazil,126322094,Campus da Praia Vermelha,-22.90599299,-43.13243909,-22.9035156,-22.9081407,-43.1300184,-43.1354556
South_America,brazil,126902716,Faculdade Jaguariúna Campus II,-22.71788207,-47.01656392,-22.7147358,-22.7205407,-47.0142757,-47.0190768
South_America,brazil,126983660,Centro Universitário FEI,-23.72652861,-46.58010822,-23.7239577,-23.7289012,-46.5775473,-46.5836451
South_America,brazil,127429335,Universidade Vila Velha,-20.35457106,-40.29891421,-20.3527594,-20.3559546,-40.2980277,-40.3003475
